# BEAST v1.8.2, r6687
# Generated Mon Aug 17 12:27:56 EEST 2015 [seed=1439803657804]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	treeLikelihood	coalescent
3556000	-1588553.4175080385	-119.92721055429723	-1588433.4902974842	35.261818748631484	6.166375841454397	5.116974111684952	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.0035659626928825606	2.5084476106593016E-5	-1588433.4902974842	-122.90950880068937
3557000	-1588571.0609021706	-130.06532000261225	-1588440.995582168	42.05098530257188	6.192665622389956	5.116974111684952	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.0035659626928825606	2.0795117111659102E-5	-1588440.995582168	-133.28183884621325
3558000	-1588578.034186541	-145.1136985698277	-1588432.9204879713	60.145986035020464	10.817286267772364	5.116974111684952	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.0030363128019976135	1.456122854278792E-5	-1588432.9204879713	-146.97187819865349
3559000	-1588566.4778865802	-132.64141100729577	-1588433.8364755728	42.81733672848527	5.6135234800259735	5.116974111684952	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.0030363128019976135	2.0466219656844766E-5	-1588433.8364755728	-136.15069683636565
3560000	-1588558.0992267376	-125.9918081234694	-1588432.1074186142	39.43800712337748	6.768920681058487	5.116974111684952	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.0027954513495211607	2.1932915507218395E-5	-1588432.1074186142	-128.88833137478008
3561000	-1588586.9598079184	-154.0162196159668	-1588432.9435883025	69.66877234198594	15.43728120543057	5.116974111684952	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.002979135540877139	1.2413105235494745E-5	-1588432.9435883025	-154.7337849561144
3562000	-1588584.2340799994	-148.13431791573225	-1588436.0997620837	63.20297615660716	10.465883394237055	5.116974111684952	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.002979135540877139	1.3883365749333576E-5	-1588436.0997620837	-150.14372454232088
3563000	-1588545.664955122	-109.92152642164551	-1588435.7434287004	28.7551724661981	4.4218788154704605	5.116974111684952	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.002979135540877139	3.0572321050279865E-5	-1588435.7434287004	-113.48930163953429
3564000	-1588544.8581084681	-100.09741637582256	-1588444.7606920924	21.243750663353833	2.477110327175317	5.116974111684952	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.002979135540877139	4.040720712334675E-5	-1588444.7606920924	-104.45175637175292
3565000	-1588553.3584285039	-117.6793319691652	-1588435.6790965346	30.77280095279284	4.563426517969267	5.116974111684952	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.002979135540877139	2.7874191089056956E-5	-1588435.6790965346	-121.3122468023315
3566000	-1588533.1694679721	-91.17351471308038	-1588441.995953259	17.134601937910098	3.095973697885351	5.011759391402654	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.002979135540877139	5.0103253236721365E-5	-1588441.995953259	-94.67850919982601
3567000	-1588512.8843099137	-76.20429241925495	-1588436.6800174944	12.886773950062082	2.608945345310799	5.011759391402654	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.00848419567964847	6.754277688585474E-5	-1588436.6800174944	-79.3768143723577
3568000	-1588492.6325215765	-53.121572799229575	-1588439.5109487772	7.505684751423408	1.3156774626376866	5.011759391402654	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.00848419567964847	1.1934624928563863E-4	-1588439.5109487772	-55.874132970579026
3569000	-1588477.6127536355	-41.0772234060129	-1588436.5355302296	4.938012285272899	0.6078453191406026	5.011759391402654	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.04220384641133555	1.7892791508022685E-4	-1588436.5355302296	-43.16494784407086
3570000	-1588510.1606145573	-70.71938315564016	-1588439.4412314016	10.282343995908121	2.556137319609738	5.011759391402654	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.12440123315522934	8.61140980062601E-5	-1588439.4412314016	-73.08809597452795
3571000	-1588503.6483533788	-64.38763336553596	-1588439.2607200132	9.731147451826311	2.038635071704489	5.011759391402654	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.12440123315522934	8.940909747136787E-5	-1588439.2607200132	-67.06943850613752
3572000	-1588490.2048015269	-56.86200588455071	-1588433.3427956423	7.969963051500654	1.4422677508581	5.011759391402654	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.07042391057150264	1.1053107585399404E-4	-1588433.3427956423	-59.5940823425399
3573000	-1588460.8017993325	-27.94714786644485	-1588432.854651466	4.090654495952612	0.6869742056883862	4.6715378635804266	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.07042391057150264	2.1487933534830865E-4	-1588432.854651466	-29.3716766406995
3574000	-1588474.333224174	-36.71620893412708	-1588437.61701524	5.0020756424479895	1.0514199181843844	4.977206178002044	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.07042391057150264	1.742247622388083E-4	-1588437.61701524	-38.42124185520455
3575000	-1588477.8781932937	-44.04090643408649	-1588433.8372868595	6.1764725876604185	0.994632790751043	4.697087716089798	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.07042391057150264	1.4326111890359918E-4	-1588433.8372868595	-46.51734497236848
3576000	-1588466.8530802215	-36.4136840726777	-1588430.4393961488	4.840146347155256	0.9951632625142348	4.697087716089798	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.014847628955224186	1.7818414590509713E-4	-1588430.4393961488	-38.28996589997979
3577000	-1588485.768765084	-51.58553047926538	-1588434.1832346048	6.864234548937009	1.172318657934863	4.697087716089798	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.017867522060475323	1.2766416372113012E-4	-1588434.1832346048	-54.34644057406179
3578000	-1588515.9106200489	-76.1733009680474	-1588439.7373190809	12.731138805896292	1.6911378757263542	4.697087716089798	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.024885280854680766	7.021495546014511E-5	-1588439.7373190809	-80.06345223624344
3579000	-1588550.2577797552	-101.59193564359606	-1588448.6658441115	24.012129577385476	3.4277314212074	5.052365333653023	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.024885280854680766	3.7041596202023453E-5	-1588448.6658441115	-105.4080980146738
3580000	-1588547.3364335145	-101.03963196091195	-1588446.2968015536	23.14434515229947	4.345107960630905	5.052365333653023	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.024885280854680766	3.8830797252525166E-5	-1588446.2968015536	-104.21251580105695
3581000	-1588561.555676025	-117.93902193071403	-1588443.6166540943	31.920918810331145	5.346995463780714	5.052365333653023	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.017120210518158912	2.7770218632492603E-5	-1588443.6166540943	-121.15552650602444
3582000	-1588535.5006812625	-94.96571470926193	-1588440.534966553	18.511352554976828	4.2785472998236065	5.052365333653023	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.017120210518158912	4.631294242900667E-5	-1588440.534966553	-97.85172501856208
3583000	-1588554.6673195888	-116.65292519204182	-1588438.0143943967	30.102347114468106	5.077285380729743	5.052365333653023	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.017120210518158912	2.8266686504282417E-5	-1588438.0143943967	-119.9797361111686
3584000	-1588560.7278978378	-130.2894731724763	-1588430.4384246652	42.028731052989144	7.867091393726357	5.052365333653023	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.017120210518158912	2.107997007144666E-5	-1588430.4384246652	-132.77566940246592
3585000	-1588545.6127190592	-109.94049263019593	-1588435.672226429	27.5970939998608	4.354464150810858	5.052365333653023	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.017120210518158912	3.241659190471463E-5	-1588435.672226429	-113.4401637643821
3586000	-1588533.8352044655	-97.35772046642128	-1588436.4774839992	21.67630058805689	3.4188310842616145	5.052365333653023	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.037381854784263945	4.109231014070378E-5	-1588436.4774839992	-100.96286094746107
3587000	-1588546.563397793	-110.73414004290025	-1588435.8292577502	28.391651864531884	4.756552916414484	4.921690044651374	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.037381854784263945	3.140008902803505E-5	-1588435.8292577502	-114.0599874305074
3588000	-1588536.028151522	-99.26203783326666	-1588436.7661136887	20.38643794053031	3.7766954531319588	4.921690044651374	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.05426151335405909	4.225884590285244E-5	-1588436.7661136887	-102.58932931333301
3589000	-1588567.7219137812	-119.4917102839958	-1588448.2302034972	32.467747771733315	4.761610232784369	4.921690044651374	0.3615893920571078	0.1279402213537552	0.18153966430221044	0.32893072228692677	0.05426151335405909	2.6449219151338465E-5	-1588448.2302034972	-123.04626247828992
3590000	-1588582.2158703562	-138.81451923724296	-1588443.401351119	52.68842871845341	10.967965035413533	4.921690044651374	0.3615893920571078	0.1279402213537552	0.18131302865254784	0.3291573579365894	0.05426151335405909	1.6755748547617816E-5	-1588443.401351119	-140.4465805806672
3591000	-1588596.2287288662	-157.5071914225868	-1588438.7215374436	76.13967248756022	14.056527207212294	4.921690044651374	0.3615893920571078	0.1281449365060485	0.18110831350025455	0.3291573579365894	0.05426151335405909	1.1672762371467194E-5	-1588438.7215374436	-158.56346829792824
3592000	-1588558.5229569902	-122.46743184515377	-1588436.055525145	38.36353420969473	7.094775298113713	4.921690044651374	0.3615893920571078	0.1281449365060485	0.18110831350025455	0.3291573579365894	0.05426151335405909	2.3444018389799636E-5	-1588436.055525145	-125.09016697208817
3593000	-1588555.8014494576	-118.46183817755987	-1588437.33961128	32.91116839524032	5.535120500948725	4.921690044651374	0.3615893920571078	0.1281449365060485	0.18110831350025455	0.3291573579365894	0.020912870089125526	2.653509059695388E-5	-1588437.33961128	-121.68158319100681
3594000	-1588540.3277569239	-103.31264754442208	-1588437.0151093795	24.12025710565686	3.542992531919803	4.880364310134232	0.3615893920571078	0.1281449365060485	0.18110831350025455	0.3291573579365894	0.020912870089125526	3.550912403000651E-5	-1588437.0151093795	-107.18539957004637
3595000	-1588495.2719020548	-57.65495162546125	-1588437.6169504293	8.108232025260133	1.20018770759112	4.880364310134232	0.3618667884321373	0.12786754013101895	0.18110831350025455	0.3291573579365894	0.02699835977531271	1.0668216926169557E-4	-1588437.6169504293	-60.846563319914125
3596000	-1588531.5907823616	-87.38258186984324	-1588444.2082004917	16.73126713237514	3.057076521940779	4.880364310134232	0.3618667884321373	0.12786754013101895	0.18110831350025455	0.3291573579365894	0.02699835977531271	5.195365468596587E-5	-1588444.2082004917	-90.82636837797808
3597000	-1588497.6682673797	-57.41708792201432	-1588440.2511794576	8.592328499169795	1.6340666880069796	4.880364310134232	0.3618667884321373	0.12786754013101895	0.18110831350025455	0.3291573579365894	0.06693296025553912	9.953819619225818E-5	-1588440.2511794576	-60.311749716539886
3598000	-1588496.5963747066	-69.87312874708738	-1588426.7232459595	11.751274091662337	2.1982071171196935	4.880364310134232	0.3618667884321373	0.12786754013101895	0.18110831350025455	0.3291573579365894	0.030605446841221896	7.599757797654501E-5	-1588426.7232459595	-73.06936690700688
3599000	-1588483.654077922	-49.24188007151336	-1588434.4121978504	7.18636773846552	1.203772495312472	4.880364310134232	0.3618667884321373	0.12786754013101895	0.18110831350025455	0.3291573579365894	0.03325138564341572	1.2251362462687736E-4	-1588434.4121978504	-52.01293135600126
3600000	-1588474.9636974114	-30.915917462185643	-1588444.0477799491	4.386421418317441	0.8750526237491336	4.880364310134232	0.3618667884321373	0.12777174881253356	0.18120410481873994	0.3291573579365894	0.03325138564341572	1.970135632564675E-4	-1588444.0477799491	-32.47966577522149
3601000	-1588484.4795414503	-47.526273962391876	-1588436.953267488	6.658168911968861	1.0286359258846176	4.880364310134232	0.3618667884321373	0.12777174881253356	0.18120410481873994	0.3291573579365894	0.03325138564341572	1.3236546371253027E-4	-1588436.953267488	-50.23689032050838
3602000	-1588499.9588081038	-56.36969464723046	-1588443.5891134567	7.910760277379382	1.1592206564971277	4.880364310134232	0.3618667884321373	0.12777174881253356	0.18120410481873994	0.3291573579365894	0.03325138564341572	1.0660679005875852E-4	-1588443.5891134567	-59.5912819821734
3603000	-1588492.731867524	-52.83779850056231	-1588439.8940690234	7.108886929107962	1.4808116940001474	4.880364310134232	0.3618667884321373	0.12777174881253356	0.18120410481873994	0.3291573579365894	0.0392433963570876	1.2433814183163976E-4	-1588439.8940690234	-55.28552072788688
3604000	-1588511.3145841095	-75.8107334780201	-1588435.5038506314	12.393726422669486	2.092561620359624	4.880364310134232	0.3618667884321373	0.12777174881253356	0.18120410481873994	0.3291573579365894	0.018450164257703888	7.152273819364952E-5	-1588435.5038506314	-79.26891181707887
3605000	-1588542.7945085503	-94.92367858659215	-1588447.8708299638	18.918362631582905	3.5708141380545873	4.880364310134232	0.3618667884321373	0.12777174881253356	0.18120410481873994	0.3291573579365894	0.018450164257703888	4.379852847230752E-5	-1588447.8708299638	-98.39353256218023
3606000	-1588547.4975028825	-114.08294487402262	-1588433.4145580085	30.386005159345213	6.392907705158938	4.880364310134232	0.3618667884321373	0.12777174881253356	0.18120410481873994	0.3291573579365894	0.01905535368300683	2.89026115093565E-5	-1588433.4145580085	-116.78835088182906
3607000	-1588560.345316085	-116.52953705653256	-1588443.8157790285	29.1474323516162	4.81164818041627	4.880364310134232	0.3618667884321373	0.12777174881253356	0.18120410481873994	0.3291573579365894	0.02226016247162607	2.9302779310955454E-5	-1588443.8157790285	-119.97807764799967
3608000	-1588580.7167466562	-144.1584371514582	-1588436.5583095048	57.07530757835541	9.910258538379521	4.880364310134232	0.3618667884321373	0.12777174881253356	0.18120410481873994	0.3291573579365894	0.02226016247162607	1.4970531268293132E-5	-1588436.5583095048	-146.31192729092862
3609000	-1588590.041435268	-150.30591131031736	-1588439.7355239578	62.40436699314949	12.164928588652787	4.880364310134232	0.3618667884321373	0.12777174881253356	0.18120410481873994	0.3291573579365894	0.02226016247162607	1.3167983005780517E-5	-1588439.7355239578	-151.8692801785052
3610000	-1588590.9453296908	-155.9494432185602	-1588434.9958864723	69.68243170452003	10.112896530068442	4.703105370131569	0.3618667884321373	0.12777174881253356	0.18120410481873994	0.3291573579365894	0.02226016247162607	1.2429543339601522E-5	-1588434.9958864723	-158.23483275112434
3611000	-1588564.2407547021	-121.62522533326562	-1588442.6155293689	34.734322009389	7.556972462453176	4.760133246015396	0.3618667884321373	0.12777174881253356	0.18120410481873994	0.3291573579365894	0.047798578381843496	2.4784469666316037E-5	-1588442.6155293689	-124.04182197734877
3612000	-1588559.3313502343	-124.74830193372895	-1588434.5830483006	34.823502608213566	8.75090487725221	4.760133246015396	0.3618667884321373	0.12777174881253356	0.18120410481873994	0.3291573579365894	0.047798578381843496	2.4698519409831734E-5	-1588434.5830483006	-126.71562366246671
3613000	-1588546.6147020739	-115.39421118734322	-1588431.2204908866	32.027320875417566	5.178125945396644	4.760133246015396	0.3618667884321373	0.12777174881253356	0.18120410481873994	0.3291573579365894	0.047798578381843496	2.7693153319993238E-5	-1588431.2204908866	-118.72100756923474
3614000	-1588555.9759758709	-114.13443692891465	-1588441.841538942	30.71019436225869	5.535099897006313	4.933451536891426	0.3618667884321373	0.12777174881253356	0.18120410481873994	0.3291573579365894	0.047798578381843496	2.900315820817388E-5	-1588441.841538942	-117.1630595822288
3615000	-1588597.165138341	-160.2996367959995	-1588436.8655015451	82.24463437258386	15.700213001080353	4.933451536891426	0.3618667884321373	0.12777174881253356	0.18120410481873994	0.3291573579365894	0.047798578381843496	1.0796714694190337E-5	-1588436.8655015451	-161.0035730705043
3616000	-1588607.2447327839	-162.5734169245108	-1588444.6713158593	81.5442506608913	17.507521840245158	4.933451536891426	0.3618667884321373	0.12777174881253356	0.18120410481873994	0.3291573579365894	0.03357097236039606	1.0463671437356352E-5	-1588444.6713158593	-162.90805834942955
3617000	-1588564.9245597033	-120.33933927789361	-1588444.5852204254	34.063805439819966	5.99464948864541	4.933451536891426	0.3612539632687893	0.12777174881253356	0.18120410481873994	0.32977018309993744	0.03357097236039606	2.5914832063912877E-5	-1588444.5852204254	-123.34539305627138
3618000	-1588544.4743756815	-105.56937967137128	-1588438.90499601	24.663312564195127	4.934692196511685	4.933451536891426	0.3612539632687893	0.12777174881253356	0.18120410481873994	0.32977018309993744	0.03357097236039606	3.5552133571191896E-5	-1588438.90499601	-108.59446941479813
3619000	-1588481.5995228693	-48.3731563767883	-1588433.2263664925	6.637938797566912	1.3331821287163506	4.972981373653887	0.3612539632687893	0.12777174881253356	0.18120410481873994	0.32977018309993744	0.03357097236039606	1.3282191777696392E-4	-1588433.2263664925	-50.7463205688002
3620000	-1588471.9825114845	-25.600447241415225	-1588446.382064243	3.870145430288062	0.6048595170748289	4.972981373653887	0.3612539632687893	0.12777174881253356	0.18120410481873994	0.32977018309993744	0.03357097236039606	2.1743600507343017E-4	-1588446.382064243	-27.042517688229992
3621000	-1588464.4357046806	-9.35684699339261	-1588455.0788576873	2.6785479263466963	0.5038598777499632	4.972981373653887	0.36133193905236416	0.12777174881253356	0.1811261290351651	0.32977018309993744	0.03357097236039606	3.3760171157835454E-4	-1588455.0788576873	-9.207210945905103
3622000	-1588465.3657408117	-12.41964669554128	-1588452.9460941162	2.7837075312648	0.4894534362234942	4.972981373653887	0.36133193905236416	0.12777174881253356	0.1811261290351651	0.32977018309993744	0.05049183684149027	3.1736703345236483E-4	-1588452.9460941162	-12.490587035635738
3623000	-1588484.3930296686	-41.99331713128939	-1588442.3997125374	5.911054279579411	0.9209791644283055	4.972981373653887	0.36133193905236416	0.12777174881253356	0.1811261290351651	0.32977018309993744	0.03397186922006092	1.4856832402185085E-4	-1588442.3997125374	-44.422908295815446
3624000	-1588495.6965948278	-52.73803577413048	-1588442.9585590537	8.00238117502643	1.0656233466740663	4.972981373653887	0.36133193905236416	0.12777174881253356	0.1811261290351651	0.32977018309993744	0.06900103406529098	1.0800331840001729E-4	-1588442.9585590537	-55.91802855867552
3625000	-1588559.6356855193	-117.37437013591406	-1588442.2613153835	29.607396898866206	3.3617046457279325	4.972981373653887	0.36133193905236416	0.12777174881253356	0.1811261290351651	0.32977018309993744	0.06900103406529098	2.9469489301107253E-5	-1588442.2613153835	-121.55225558688714
3626000	-1588509.312001225	-65.77395917945879	-1588443.5380420457	9.712489345877994	1.4198818780247682	4.972981373653887	0.36133193905236416	0.1276154029542178	0.1811261290351651	0.3299265289582532	0.06900103406529098	8.96355960245445E-5	-1588443.5380420457	-69.12450381539085
3627000	-1588500.4044287603	-60.926690782614315	-1588439.4777379776	8.336062998512022	1.515649959998341	4.972981373653887	0.36133193905236416	0.1276154029542178	0.1811261290351651	0.3299265289582532	0.06900103406529098	1.0431202831096443E-4	-1588439.4777379776	-63.769039723898196
3628000	-1588484.1218864555	-38.783413439812854	-1588445.3384730157	4.634417637360923	1.1457443534500684	4.972981373653887	0.36133193905236416	0.1276154029542178	0.1811261290351651	0.3299265289582532	0.06900103406529098	1.8585261207914274E-4	-1588445.3384730157	-40.18036913741652
3629000	-1588446.9663800774	-14.639873059849965	-1588432.3265070175	2.9756578934828184	0.5593126559083733	4.972981373653887	0.36133193905236416	0.1276154029542178	0.1811261290351651	0.3299265289582532	0.06900103406529098	2.9616718697398286E-4	-1588432.3265070175	-14.89711473894964
3630000	-1588461.8453554662	-19.76413381044802	-1588442.0812216557	3.3043522832801964	0.7321500545888178	4.972981373653887	0.36133193905236416	0.1276154029542178	0.1811261290351651	0.3299265289582532	0.06900103406529098	2.6156428630856983E-4	-1588442.0812216557	-20.346084728648343
3631000	-1588475.6294607194	-32.228469256011586	-1588443.4009914633	4.4375102959910535	0.753349512382095	4.972981373653887	0.36133193905236416	0.1276154029542178	0.1811261290351651	0.3299265289582532	0.05119318006797046	1.9030758670950625E-4	-1588443.4009914633	-33.96842572043631
3632000	-1588471.1007847313	-28.540250315251814	-1588442.560534416	4.270145880170269	0.6846883947427839	4.972981373653887	0.36133193905236416	0.1276154029542178	0.1811261290351651	0.3299265289582532	0.010472591236995003	2.117351856321634E-4	-1588442.560534416	-30.053591532919416
3633000	-1588473.150444586	-31.577263231338097	-1588441.5731813547	4.516744177825177	0.8089523646981545	4.972981373653887	0.36133193905236416	0.1276154029542178	0.1811261290351651	0.3299265289582532	0.03527145268536428	1.9882863895811506E-4	-1588441.5731813547	-33.14414936752402
3634000	-1588483.8858779324	-39.973536101224575	-1588443.9123418313	5.382350796649818	0.9696331411885892	4.972981373653887	0.36133193905236416	0.1276154029542178	0.1811261290351651	0.3299265289582532	0.10432907179259254	1.6168318768819518E-4	-1588443.9123418313	-41.94079046704716
3635000	-1588496.9722085365	-54.911069868784374	-1588442.0611386676	7.654541777237879	1.5577766328077047	4.704839248189009	0.36133193905236416	0.1276154029542178	0.1811261290351651	0.3299265289582532	0.10432907179259254	1.1555086576002293E-4	-1588442.0611386676	-57.42443856036595
3636000	-1588519.0396142164	-75.09548632028292	-1588443.944127896	12.297003653682035	1.5700502298609427	4.704839248189009	0.36133193905236416	0.1276154029542178	0.1811261290351651	0.3299265289582532	0.10432907179259254	7.069252791549378E-5	-1588443.944127896	-78.91855551991286
3637000	-1588528.9118825318	-81.7692579136212	-1588447.1426246183	15.120033668518003	2.4519588513380914	4.704839248189009	0.36133193905236416	0.1276154029542178	0.1811261290351651	0.3299265289582532	0.10432907179259254	6.098212940716851E-5	-1588447.1426246183	-85.19612687239861
3638000	-1588494.3095445314	-51.18347110369801	-1588443.1260734277	7.546286483222349	1.3927851383386245	4.731081376527372	0.36133193905236416	0.1276154029542178	0.1811261290351651	0.3299265289582532	0.10432907179259254	1.1487131294837814E-4	-1588443.1260734277	-53.861916363709426
3639000	-1588484.0676907168	-47.20398435742825	-1588436.8637063594	6.332432723326935	0.8409864686391544	4.881902073990967	0.36133193905236416	0.1276154029542178	0.1811261290351651	0.3299265289582532	0.04817131274684133	1.3804562967126594E-4	-1588436.8637063594	-49.94126516169359
3640000	-1588532.9514806124	-94.62914122320475	-1588438.3223393892	18.244570290449445	2.6866535606480526	4.881902073990967	0.36133193905236416	0.1276154029542178	0.1811261290351651	0.3299265289582532	0.04817131274684133	4.742709743139091E-5	-1588438.3223393892	-98.4857576079499
3641000	-1588569.537768582	-128.90545596308297	-1588440.6323126191	38.0216114331377	9.171643743240915	4.881902073990967	0.36133193905236416	0.1276154029542178	0.1811261290351651	0.3299265289582532	0.04817131274684133	2.2147441218447394E-5	-1588440.6323126191	-130.83331829637663
3642000	-1588547.5264166892	-105.40954141041522	-1588442.1168752788	24.6800752661577	4.335834585852817	4.881902073990967	0.36133193905236416	0.1276154029542178	0.1811261290351651	0.3299265289582532	0.05174017302022905	3.516636959571532E-5	-1588442.1168752788	-108.7593901010408
3643000	-1588526.1642994215	-86.86063537161156	-1588439.3036640498	16.96575740428456	3.1420181879608915	4.881902073990967	0.36133193905236416	0.1276154029542178	0.1811261290351651	0.3299265289582532	0.03576550551563577	5.502511437692869E-5	-1588439.3036640498	-90.10377754376627
3644000	-1588552.1972240473	-113.15885690325294	-1588439.038367144	28.606152988421286	4.957948764735665	4.881902073990967	0.36133193905236416	0.1276154029542178	0.1811261290351651	0.3299265289582532	0.03576550551563577	3.0928470668504184E-5	-1588439.038367144	-116.41668948291793
3645000	-1588544.5109264983	-103.6284890132653	-1588440.882437485	23.950547891106858	4.021731946066908	4.881902073990967	0.36133193905236416	0.1276154029542178	0.1811261290351651	0.3299265289582532	0.03576550551563577	3.641654396890065E-5	-1588440.882437485	-107.13142149525986
3646000	-1588546.0962409514	-105.16048160881925	-1588440.9357593427	23.116349487268742	4.804405144571826	4.881902073990967	0.36133193905236416	0.1276154029542178	0.1811261290351651	0.3299265289582532	0.03576550551563577	3.8133990056074696E-5	-1588440.9357593427	-108.1392414463234
3647000	-1588560.0126918806	-111.16385004911777	-1588448.8488418316	27.386475683773078	4.763048115867524	4.881902073990967	0.36133193905236416	0.1276154029542178	0.1811261290351651	0.3299265289582532	0.03576550551563577	3.243604765213774E-5	-1588448.8488418316	-114.44713818547575
3648000	-1588538.5327626371	-94.82788698625737	-1588443.7048756508	18.958158862972155	3.4194277024335613	4.881902073990967	0.36133193905236416	0.1276154029542178	0.1811261290351651	0.3299265289582532	0.03576550551563577	4.485589730417006E-5	-1588443.7048756508	-98.31305966677111
3649000	-1588577.5170691959	-139.44141446135626	-1588438.0756547344	51.73679120792054	10.312931954949754	4.881902073990967	0.36133193905236416	0.1276154029542178	0.1811261290351651	0.3299265289582532	0.03576550551563577	1.6539883062188133E-5	-1588438.0756547344	-141.34173951020162
3650000	-1588580.4788631517	-142.85470837817044	-1588437.6241547735	56.27298576241421	9.778564390437197	4.881902073990967	0.36133193905236416	0.1276154029542178	0.1808538060827981	0.33019885191062015	0.03576550551563577	1.5544256385521113E-5	-1588437.6241547735	-144.99052644415548
3651000	-1588541.0044177403	-102.71977374902167	-1588438.2846439912	21.399559594687602	4.6611615928526735	4.881902073990967	0.36133193905236416	0.1276154029542178	0.1808538060827981	0.33019885191062015	0.07256713200877513	4.005186582835139E-5	-1588438.2846439912	-105.61146379344325
3652000	-1588539.2514679334	-104.47350358137156	-1588434.777964352	23.836604514522186	4.201579134006952	4.587301112637064	0.36133193905236416	0.1276154029542178	0.1808538060827981	0.33019885191062015	0.019558270530863568	3.657797712452951E-5	-1588434.777964352	-107.97970899919075
3653000	-1588528.9519226486	-92.98203429405774	-1588435.9698883544	17.632004705857778	3.8699149771665255	4.587301112637064	0.36133193905236416	0.1276154029542178	0.1808538060827981	0.33019885191062015	0.07328949991080244	4.860637950363204E-5	-1588435.9698883544	-96.03005568367183
3654000	-1588551.3220807088	-106.33433121790301	-1588444.987749491	25.79201595093672	4.42121300773896	4.587301112637064	0.36133193905236416	0.1276154029542178	0.1808538060827981	0.33019885191062015	0.07328949991080244	3.366795315378668E-5	-1588444.987749491	-109.7521323306844
3655000	-1588570.4098228114	-121.99606898561441	-1588448.4137538257	35.353875646098196	5.357040189857819	4.716256462615752	0.36133193905236416	0.1276154029542178	0.18183577653871516	0.32921688145470307	0.07328949991080244	2.4411185964658326E-5	-1588448.4137538257	-125.37600774797932
3656000	-1588532.398806065	-96.6595327159217	-1588435.739273349	19.97745711712994	3.78022953107381	4.716256462615752	0.36133193905236416	0.1276154029542178	0.18183577653871516	0.32921688145470307	0.07328949991080244	4.26801132997504E-5	-1588435.739273349	-99.98566692633243
3657000	-1588544.8272849375	-111.7069082787809	-1588433.1203766586	28.281243155853907	5.627365586169152	4.716256462615752	0.36133193905236416	0.1276154029542178	0.18183577653871516	0.32921688145470307	0.02989614996806176	3.065658397214474E-5	-1588433.1203766586	-114.70035113858044
3658000	-1588563.3454374785	-124.4745089761287	-1588438.8709285024	40.16626245028319	6.5033557398400506	4.958534402101902	0.36133193905236416	0.1276154029542178	0.18183577653871516	0.32921688145470307	0.02989614996806176	2.1811911000494007E-5	-1588438.8709285024	-127.48348590906116
3659000	-1588591.0822521052	-140.36808778503627	-1588450.7141643201	61.27380972329389	8.406622061327147	4.958534402101902	0.36133193905236416	0.1276154029542178	0.18183577653871516	0.32921688145470307	0.02989614996806176	1.4413899514957858E-5	-1588450.7141643201	-143.04583067000806
